"","V1","V2"
"1654","peruss","burn up/through, consume w/fire; fire (w/passion); burn/scorch; chafe/irritate;"
"1655","pervas","go or come through; spread through; penetrate; pervade;"
"1656","pervex","bear, carry or convey through; [pervehi, pass =>  to sail to, ride to];"
"1657","pervert","overthrow; subvert; destroy, ruin, corrupt;"
"1658","pervic","conquer completely; carry (proposal), gain an objective, persuade;"
"1659","petiv","attack; aim at; desire; beg, entreat, ask (for); reach towards, make for;"
"1660","pig","be weakened (Douay);"
"1661","pinx","paint, tint, color; adorn/decorate w/colored designs; paint/draw/depict/portray;"
"1662","pinx","|decorate/embellish; depict in embroidery; [acu ~ => embroidery, needle-work];"
"1663","pins","stamp, pound, crush"
"1664","pins","stamp, pound, crush"
"1665","pinsu","stamp, pound, crush"
"1666","planx","strike, beat; bewail; lament for, mourn;"
"1667","plasciv","compose; settle;"
"1668","plaus","clap, strike (w/flat hand), pat; beat (wings); applaud; express (dis)approval;"
"1669","plex","plait, twine;"
"1670","plos","clap, strike (w/flat hand), pat; beat (wings); applaud; express (dis)approval;"
"1671","plu","rain; fall like rain; rain down; drip with rain;"
"1672","pluv","rain; fall like rain; rain down; drip with rain;"
"1673","pluvi","it rains;"
"1674","pollinx","wash corpse;"
"1675","pollu","soil/foul/dirty/stain/pollute; infect (w/disease); make impure; break (fast);"
"1676","pollu","|violate; dishonor/defile/degrade (w/illicit sexual conduct/immoral actions);"
"1677","posiv","put, place, set; station; (archaic form of perf. of pono);"
"1678","posu","put/place/set; station/post (troops); pitch (camp); situate; set up; erect;"
"1679","posu","|specify, put down; cite/quote; locate; depict; classify; assume/suppose; bury;"
"1680","posu","||lay (foundation/keel); found (town), build; plant (trees); provide/serve;"
"1681","posu","|||put/lay down (load/arms), take off (clothes); shed (leaves); cut (nails);"
"1682","posu","||||esteem/value/count; impose; ordain; lend, put out, offer, wager; rid/drop;"
"1683","porrec","offer as a sacrifice, make sacrifice/oblation of; lay before (L+S); produce;"
"1684","porrex","stretch out, extend;"
"1685","portend","predict, foretell; point out;"
"1686","poposc","ask, demand;"
"1687","postposu","neglect; disregard; put after, consider secondary; set aside, postpone;"
"1688","postscrips","write after;"
"1689","praebib","toast; drink a toast;"
"1690","praecess","go before, precede; surpass, excel;"
"1691","praecerps","pluck before time; pluck or cut off; gather before it's time;"
"1692","praecid","cut off in front; cut back, cut short;"
"1693","praecinx","gird, surround, encircle;"
"1694","praecinu","predict;"
"1695","praecep","take or receive in advance; anticipate; warn; order; teach, instruct;"
"1696","praeclus","close, block;"
"1697","praecognov","have foreknowledge of, get to know/become aware of/learn beforehand;"
"1698","praeconsump","use up prematurely;"
"1699","praecorrup","pre-bribe; bribe in advance;"
"1700","praecucurr","run before, hasten on before; precede; anticipate;"
"1701","praecurr","run before, hasten on before; precede; anticipate;"
"1702","praecuss","shake before, brandish before;"
"1703","praedix","say beforehand, mention in advance; warn/predict/foretell; recommend/prescribe;"
"1704","praedux","extend; construct;"
"1705","praefec","put in charge, place in command (with ACC and DAT);"
"1706","praefix","set in front;"
"1707","praeflux","flow past;"
"1708","praefod","dig a trench in front of; bury beforehand;"
"1709","praefreg","break off at the end, break off short;"
"1710","praehend","catch/capture; take hold of/possession of/in hand, arrest; occupy; seize/grasp;"
"1711","praehend","|catch up with; reach shore/harbor; understand, comprehend; get a grip on;"
"1712","praejec","throw/cast before/in front of; reject (L+S); utter reproachfully; oppose (Sax);"
"1713","praeintellex","have foreknowledge;"
"1714","praejec","throw/cast before/in front of; reject (L+S); utter reproachfully; oppose (Sax);"
"1715","praejec","throw/cast before/in front of; reject (L+S); utter reproachfully; oppose (Sax);"
"1716","praeleg","sail along;"
"1717","praemis","send ahead or forward;"
"1718","praend","catch/capture; take hold of/possession of/in hand, arrest; occupy; seize/grasp;"
"1719","praend","|catch up with; reach shore/harbor; understand, comprehend; get a grip on;"
"1720","praepand","open wide in front, extend before;"
"1721","praeposu","place in command, in front of or before; put X (ACC) in front of Y (DAT);"
"1722","praerigu","become very stiff;"
"1723","praeripu","snatch away (before the proper time); seize first; forestall;"
"1724","praeros","bite off end; nibble off;"
"1725","praerup","break off;"
"1726","praesciv","get to know/find out/learn beforehand;"
"1727","praesc","get to know/find out/learn beforehand;"
"1728","praescrips","order, direct;"
"1729","praestitu","determine in advance;"
"1730","praestrinx","bind or tie up; graze, weaken, blunt;"
"1731","praestrux","block up, contrive beforehand;"
"1732","praesumps","consume/perform/employ beforehand; anticipate; presuppose/presume/assume; dare;"
"1733","praesums","consume/perform/employ beforehand; anticipate; presuppose/presume/assume; dare;"
"1734","praetend","stretch out; spread before; extend in front; allege in excuse;"
"1735","praeterdux","lead past;"
"1736","praetermis","let pass; pass over; omit; overlook;"
"1737","praetexu","weave in front, fringe; cloak (with); pretend;"
"1738","praetexu","border; adorn; D:tragedy;"
"1739","praeuss","scorch at the extremity or on the surface;"
"1740","praevert","anticipate; preoccupy, attend to first; outstrip, outrun;"
"1741","praevort","anticipate; preoccupy, attend to first; outstrip, outrun;"
"1742","preconcep","preconceive; foreordain;"
"1743","prehend","catch/capture; take hold of/possession of/in hand, arrest; occupy; seize/grasp;"
"1744","prehend","|catch up with; reach shore/harbor; understand, comprehend; get a grip on;"
"1745","prehendid","catch/capture; take hold of/possession of/in hand, arrest; occupy; seize/grasp;"
"1746","prehendid","|catch up with; reach shore/harbor; understand, comprehend; get a grip on;"
"1747","press","press, press hard, pursue; oppress; overwhelm;"
"1748","prend","catch/capture; take hold of/possession of/in hand, arrest; occupy; seize/grasp;"
"1749","prend","|catch up with; reach shore/harbor; understand, comprehend; get a grip on;"
"1750","prendid","catch, take hold of; arrest, capture; reach; understand; seize, grasp; occupy;"
"1751","process","proceed; advance; appear;"
"1752","procid","fall prostrate, collapse;"
"1753","process","go forward, proceed; advance;"
"1754","procinx","gird-up; prepare;"
"1755","procud","forge, hammer out, beat out;"
"1756","procubu","sink down, lie down, lean forward;"
"1757","procucurr","run out ahead, run forward, advance; jut out;"
"1758","procurr","run out ahead; jut out;"
"1759","prodix","give notice of or fix a day;"
"1760","prodeg","drive forth/out; get rid of; use up, consume; waste/dissipate/squander; lavish;"
"1761","prodid","project, thrust forward; bring forth, produce, give birth to; create; nominate;"
"1762","prodid","|institute; extend, prolong; hand down (lore); publish/record, reveal, uncover;"
"1763","prodid","||put out; assert; betray; give up, abandon, forsake;"
"1764","produx","lead forward, bring out; reveal; induce; promote; stretch out; prolong; bury;"
"1765","profec","make, accomplish, effect;"
"1766","proflux","flow forth or along; emanate (from);"
"1767","profug","escape, escape from; run away from;"
"1768","profud","pour, pour out; utter; squander;"
"1769","progess","carry forth; clear out; carry before;"
"1770","progignu","beget; produce;"
"1771","projec","throw down, throw out; abandon; throw away;"
"1772","projec","throw down, throw out; abandon; throw away;"
"1773","prolus","carry out preliminary exercises before a fight; rehearse for;"
"1774","prolu","wash out; wash away; wash up; purify;"
"1775","promis","promise;"
"1776","promps","take/bring out/forth; bring into view; bring out/display on the stage;"
"1777","proms","take/bring out/forth; bring into view; bring out/display on the stage;"
"1778","propul","drive forward/forth; drive away/out/off; defeat;"
"1779","proposu","display; propose; relate; put or place forward;"
"1780","proreps","crawl or creep forth;"
"1781","proripu","drag or snatch away; rush or burst forth;"
"1782","prorup","rush forth, break out;"
"1783","proru","rush forward; tumble down; overthrow; hurl forward;"
"1784","proscid","cut (surface), slit, gash; plow (unbroken land); flay with words, castigate;"
"1785","proscrips","announce, make public, post, advertise; proscribe, deprive of property;"
"1786","prosev","beget; bring forth, beget; produce by sowing;"
"1787","prospex","foresee; see far off; watch for, provide for, look out for;"
"1788","prostrav","knock over, lay low; strike down, overthrow; exhaust; debase/demean; prostrate;"
"1789","prostitu","prostitute; put to improper sexual/unworthy use; dishonor, expose to shame;"
"1790","protex","cover, protect;"
"1791","protend","stretch out/forth, extend, distend; hold out; prolong, lengthen;"
"1792","protend","stretch out/forth, extend, distend; hold out; prolong; lengthen;"
"1793","protriv","crush, tread under foot; oppress;"
"1794","protrax","drag forward, produce; bring to light, reveal; prolong, protract;"
"1795","protrus","thrust forwards or out; put off;"
"1796","provex","carry; pass, be carried, ride, sail;"
"1797","provic","conquer before;"
"1798","provix","live on; sustain oneself with;"
"1799","provolv","roll forward or along, bowl over;"
"1800","provomu","vomit forth;"
"1801","psall","play on the cithara (by plucking with fingers); sing the Psalms (eccl.) (L+S);"
"1802","pubu","reach physical maturity, grow body hair/to manhood; ripen (fruit), mature;"
"1803","pepug","prick, puncture; sting (insect); jab/poke; mark with points/pricks; vex/trouble;"
"1804","pupug","prick, puncture; sting (insect); jab/poke; mark with points/pricks; vex/trouble;"
"1805","putrefec","cause to rot/decay/crumble/disintegrate; putrefy; make friable; soften;"
"1806","putru","decay, rot, putrefy; fester; become stale (water)/loose (soil); crumble, molder;"
"1807","quaesiv","search for, seek, strive for; obtain; ask, inquire, demand;"
"1808","quatefec","shake, weaken;"
"1809","quiev","rest, keep quiet/calm, be at peace/rest; be inactive/neutral; permit; sleep;"
"1810","ras","shave; scratch, scrape; coast by;"
"1811","rapu","drag off; snatch; destroy; seize, carry off; pillage; hurry;"
"1812","rarefec","make less solid;"
"1813","recalfec","make warm again, warm up;"
"1814","recandu","glow again with heat; become/grow white (again), whiten;"
"1815","reccid","fall/sink back, lapse/relapse/revert; fall to earth; come to naught; rebound on;"
"1816","recess","recede, go back, withdraw, ebb; retreat; retire; move/keep/pass/slip away;"
"1817","recid","fall/sink back, lapse/relapse/revert; fall to earth; come to naught; rebound on;"
"1818","recid","cut back/off (to base/tree), prune; cut back/away; get by cutting; curtail;"
"1819","recep","keep back; recover; undertake; guarantee; accept, take in; take back;"
"1820","reclus","open; open up, lay open, disclose, reveal;"
"1821","recognov","recognize, recollect;"
"1822","recolleg","recover, gather again, collect;"
"1823","recolu","cultivate afresh; go over in one's mind;"
"1824","recondid","hide, conceal; put away;"
"1825","recox","renew by cooking, boil again, rehash; reheat, melt down; forge anew;"
"1826","recrev","grow again;"
"1827","recrudu","become raw again; break out/open again/afresh;"
"1828","recubu","recline, lie at ease, sink/lie/settle back/down; recline at table;"
"1829","recucurr","run or hasten back; return; have recourse (to);"
"1830","recurr","run or hasten back; return; have recourse (to);"
"1831","recuss","strike so as to cause to vibrate;"
"1832","redargu","refute; prove untrue;"
"1833","reddid","return; restore; deliver; hand over, pay back, render, give back; translate;"
"1834","redeg","drive back; reduce; render;"
"1835","redem","buy back, recover, replace by purchase; buy up; make good, fulfill (promise);"
"1836","redem","|redeem; atone for; ransom; rescue/save; contract for; buy/purchase; buy off;"
"1837","redim","buy back, recover, replace by purchase; buy up; make good, fulfill (promise);"
"1838","redim","|redeem; atone for; ransom; rescue/save; contract for; buy/purchase; buy off;"
"1839","redux","lead back, bring back; restore; reduce;"
"1840","refell","refute, rebut;"
"1841","refec","rebuild, repair, restore;"
"1842","refix","unfix, unfasten, detach; pull out, take off, tear down;"
"1843","reflex","bend back; turn back; turn round;"
"1844","refrix","grow cold, cool down;"
"1845","refreg","break open;"
"1846","refug","flee back; run away, escape;"
"1847","refuls","flash back, glitter;"
"1848","refud","pour back;"
"1849","regess","carry back; throw back; throw back by way of retort;"
"1850","regenu","beget again;"
"1851","rex","rule, guide; manage, direct;"
"1852","rehend","hold back, seize, catch; blame, reprove;"
"1853","rejec","throw back; drive back; repulse, repel; refuse, reject, scorn;"
"1854","rejec","throw back; drive back; repulse, repel; refuse, reject, scorn;"
"1855","relangu","become faint, become weak; sink down;"
"1856","releg","read again, reread;"
"1857","relis","strike (back); refuse, reject; tear to pieces (Saxo), remove, rub out; destroy;"
"1858","relinev","unseal;"
"1859","reliqu","leave behind, abandon; (pass.) be left, remain; bequeath;"
"1860","relux","grow bright again;"
"1861","remis","send back, remit; throw back, relax, diminish;"
"1862","rennu","refuse; disapprove; decline; give a refusal; throw back head/eye/brows as sign;"
"1863","renu","refuse; disapprove; decline; give a refusal; throw back head/eye/brows as sign;"
"1864","repex","comb back;"
"1865","reppul","drive/push/thrust back/away; repel/rebuff/spurn; fend off; exclude/bar; refute;"
"1866","repul","drive/push/thrust back/away; repel/rebuff/spurn; fend off; exclude/bar; refute;"
"1867","repend","weigh/balance (against); weigh out/pat in return; purchase, compensate;"
"1868","repeperc","spare, be sparing, abstain;"
"1869","repers","spare, be sparing, abstain;"
"1870","repercuss","cause to rebound, reflect, strike against;"
"1871","repetiv","return to; get back; demand back/again; repeat; recall; claim;"
"1872","reps","creep, crawl;"
"1873","reposu","put back; restore; store; repeat;"
"1874","reprehend","hold back, seize, catch; blame;"
"1875","repress","press back, repress; check, prevent, restrain;"
"1876","repromis","guarantee, give one's word; promise (do/give, that); give formal undertaking;"
"1877","repepug","reprod; prod again;"
"1878","requiev","quiet down; rest; end;"
"1879","requisiv","require, seek, ask for; need; miss, pine for;"
"1880","resanu","be healed;"
"1881","rescid","cut out; cut down, destroy; annul; rescind;"
"1882","resciv","learn, find out, ascertain; bring to light;"
"1883","rescrips","write back in reply;"
"1884","resid","sit down; settle; abate; subside, quieten down;"
"1885","resipiv","become reasonable again; recover/come to the senses, come to, revive, recover;"
"1886","resipu","become reasonable again; recover/come to the senses, come to, revive, recover;"
"1887","restit","pause; continue; resist, oppose; reply; withstand, stand (DAT); make a stand;"
"1888","resolv","loosen, release, disperse, melt; relax; pay; enervate, pay back; break up;"
"1889","respers","sprinkle, spatter;"
"1890","respex","look back at; gaze at; consider; respect; care for, provide for;"
"1891","respu","reject, spit, spew out; turn away, repel; reject, destain, spurn, refuse;"
"1892","restinx","extinguish, quench, put out; exterminate, destroy; assuage, allay, mitigate;"
"1893","restitu","restore; revive; bring back; make good;"
"1894","restrinx","draw tight; fasten behind one, tie up;"
"1895","resumps","pick up again; resume; recover;"
"1896","resurrex","rise/appear again; rare up again, lift oneself, be restored/rebuilt, revive;"
"1897","retex","uncover, lay bare, reveal, disclose;"
"1898","retend","slacken; relax; unbend (bow); free from tension; hold back (?);"
"1899","retend","slacken; relax; unbend (bow); free from tension; hold back (?);"
"1900","retexu","undo/reverse/cancel; retrace/go back over; retract; unravel/unweave; break down;"
"1901","retrax","draw back, withdraw; make known again, divert; bring back;"
"1902","retribu","hand back duly (money owed); recompense (Vulgate); render; reward;"
"1903","retroeg","drive back, reverse;"
"1904","retrotrax","refer back;"
"1905","rettud","blunt; weaken; repress, quell;"
"1906","retud","blunt; weaken; repress, quell;"
"1907","revalu","grow well again;"
"1908","revex","carry/bring back; ride/sail back (PASS);"
"1909","revell","tear/pull away/loose/out/from/down/up; wrench off; remove (person);"
"1910","revell","|raise/pull up (skin); pluck away/loose (L+S); open (vein); violate/disturb;"
"1911","revuls","tear away/loose/out/from/down/up; wrench off; remove; raise/pull up/back (skin);"
"1912","revuls","|raise/pull up (skin); pluck away/loose (L+S); open (vein); violate/disturb;"
"1913","revert","turn back, go back, return; recur (usually DEP);"
"1914","revic","conquer, crush, disprove;"
"1915","reviru","grow green again; grow strong or young again;"
"1916","revivix","come to life again, revive (in spirit);"
"1917","revix","live again;"
"1918","revolv","throw back, roll back;"
"1919","revomu","vomit up again, spew out;"
"1920","rigu","grow stiff or numb; stiffen harden;"
"1921","ros","gnaw, peck;"
"1922","rubefec","redden;"
"1923","rubu","turn red, redden, become red;"
"1924","rudiv","bellow, roar, bray, creak loudly;"
"1925","rup","break; destroy;"
"1926","ru","destroy, ruin, overthrow; rush on, run; fall; charge (in + ACC); be ruined;"
"1927","sapiv","taste of; understand; have sense;"
"1928","sateg","bustle about, fuss, busy one's self; be hard pressed, have one's hands full;"
"1929","satisfec","satisfy; make amends; apologize, excuse; satisfy a claim; compensate; suffice;"
"1930","satisfec","|give satisfactory assurance (to/that); give all (attention) that is required;"
"1931","scab","scratch, scrape;"
"1932","scalps","scratch, draw nails across (itch/affection); dig out (w/nails); carve/engrave;"
"1933","scand","climb; mount, ascend, get up, clamber;"
"1934","scicid","tear, rend, cut to pieces; tear (clothes/hair) in rage/grief/despair;"
"1935","scid","tear, split, divide; rend, cut to pieces; tear in rage/grief/despair;"
"1936","sciv","investigate, inquire; (political) vote; ordain;"
"1937","scrips","write; compose;"
"1938","sculps","carve, engrave (inscription/face); fashion/work into form by carving/engraving;"
"1939","secess","withdraw; rebel; secede;"
"1940","secrev","separate;"
"1941","seclus","shut off;"
"1942","sedux","lead away, lead apart; lead astray, seduce;"
"1943","sejunx","separate; exclude;"
"1944","seleg","select, choose, pick out; weed out;"
"1945","seleg","select, choose, pick out; weed out;"
"1946","senu","grow old; grow weak, be in a decline; become exhausted;"
"1947","sepel","bury/inter; (Romans cremate + inter ashes); submerge, overcome; suppress; ruin;"
"1948","seposu","put away from one; disregard; isolate; reserve;"
"1949","seru","wreath; join, entwine, interweave, bind together; compose; contrive;"
"1950","sev","sow, plant; strew, scatter, spread; cultivate; beget, bring forth;"
"1951","serps","crawl; move slowly on, glide; creep on;"
"1952","sid","settle; sink down; sit down; run aground;"
"1953","silu","grow quiet;"
"1954","siv","allow, permit;"
"1955","stit","stop, check; cause to stand; set up;"
"1956","solv","loosen, release, unbind, untie, free; open; set sail; scatter; pay off/back;"
"1957","sonu","make a noise/sound; speak/utter, emit sound; be spoken of (as); express/denote;"
"1958","sonu","|echo/resound; be heard, sound; be spoken of (as); celebrate in speech;"
"1959","spars","scatter, strew, sprinkle; spot;"
"1960","spex","look at, see;"
"1961","sprev","scorn, despise, spurn;"
"1962","spix","look at, see;"
"1963","spu","spit, spit out;"
"1964","statu","set up, establish, set, place, build; decide, think;"
"1965","strav","spread, strew, scatter; lay out;"
"1966","sternu","sneeze;"
"1967","stertu","snore;"
"1968","strepu","make a loud noise; shout confusedly; resound;"
"1969","strid","creak, squeak, grate, shriek, whistle; (make shrill sound); hiss; gnash;"
"1970","strinx","draw tight; draw; graze; strip off;"
"1971","strux","build, construct;"
"1972","stupefec","strike dumb/stun with amazement, stupefy; strike senseless;"
"1973","subcid","sink/collapse (support gave way); give way (knees); fall (under), be included;"
"1974","subcubu","sink/fall/lie/break down; succumb/collapse (w/weight); suffer/concede defeat;"
"1975","subcubu","|surrender; yield; lay under; lie under/submit (female to male); cohabit (L+S);"
"1976","subcubu","||give in/way; lower itself (animal to take load); be rival to (DAT of a woman);"
"1977","subdistinx","reduce distinction; make smaller interpunctuation;"
"1978","subdid","place under, apply; supply;"
"1979","subdux","lead up, carry off; transfer; haul;"
"1980","subed","eat away below;"
"1981","subfervefec","simmer, bring/keep almost to a boil; warm from below (L+S);"
"1982","subfod","undermine, dig under; pierce or prod below;"
"1983","subjec","throw under, place under; make subject; expose;"
"1984","subeg","conquer, subjugate; compel;"
"1985","subintellex","understand a little;"
"1986","subjec","throw under, place under; make subject; expose;"
"1987","subjunx","join with, unite; subdue, subject;"
"1988","subleg","pick up from the ground, steal away;"
"1989","sublev","smear over surface/on underside; back (with); plaster; apply undercoat; trick;"
"1990","sublu","wash, flow at the base of;"
"1991","submers","plunge under, submerge;"
"1992","submis","allow to grow long; emit, put forth, raise; lower, moderate, relieve; submit;"
"1993","subnexu","bind under, add, subjoin, fasten up;"
"1994","subreps","creep (under/up to); move stealthily; ooze/seep (liquid); insinuate self;"
"1995","subreps","|come on gradually/imperceptibly/by degrees (conditions); steal along/on;"
"1996","subrex","rise, lift (Collins);"
"1997","subripu","snatch away, steal;"
"1998","subru","undermine;"
"1999","subscrips","write below, subscribe;"
"2000","subsev","plant under;"
"2001","subsed","settle, sink, subside; neglect (Latham);"
"2002","substit","halt, stand; cause to stop;"
"2003","substrav","spread out (as an underlay);"
"2004","substitu","place in rear/reserve; make subject/answerable to; substitute; make alternative;"
"2005","substrinx","draw in close, gather up; draw tight; [aurem ~ => to strain your ears];"
"2006","substrux","build up from the base, support by means of substructures;"
"2007","subterdux","carry off secretly;"
"2008","subterfug","evade, avoid by a stratagem;"
"2009","subtriv","rub under; rub off; pound;"
"2010","subtexu","weave beneath; veil; subjoin, attach as a sequel (to);"
"2011","subtrax","carry off; take away; subtract;"
"2012","subvex","convey upwards; convey up; sail upstream (PASS);"
"2013","subvert","overturn, cause to topple; overthrow, destroy, subvert;"
"2014","success","climb; advance; follow; succeed in;"
"2015","succend","set on fire;"
"2016","succid","sink/collapse (support gave way); give way (knees); fall (under), be included;"
"2017","succid","cut down; cut from below, undercut; carve out underside; kill as 2nd offering;"
"2018","succinx","gather up with a belt or girdle; prepare for action; surround;"
"2019","succrev","come up; grow up; overflow;"
"2020","succubu","sink/fall/lie/break down; succumb/collapse (w/weight); suffer/concede defeat;"
"2021","succubu","|surrender; yield; lay under; lie under/submit (female to male); cohabit (L+S);"
"2022","succubu","||give in/way; lower itself (animal to take load); be rival to (DAT of a woman);"
"2023","succucurr","run to the aid of, help;"
"2024","succurr","run to the aid of, help;"
"2025","succuss","shake from below;"
"2026","suev","become accustomed (to);"
"2027","suffervefec","simmer, bring/keep almost to a boil; warm from below (L+S);"
"2028","suffec","be sufficient, suffice; stand up to; be capable/qualified; provide, appoint;"
"2029","suffix","fix/fasten/attach/affix (to top); (as punishment); crucify; fix/insert below;"
"2030","suffod","undermine, dig under; pierce or prod below;"
"2031","suffug","flee away; flee from;"
"2032","suffud","pour in/on; cause to well up to surface; cover/fill with liquid that wells up;"
"2033","suggess","suggest, furnish;"
"2034","sux","suck; imbibe; take in;"
"2035","summers","plunge under, submerge;"
"2036","summis","allow to grow long; emit, put forth, raise; lower, moderate, relieve; submit;"
"2037","sumps","take up; begin; suppose, assume; select; purchase; exact (punishment); obtain;"
"2038","sums","accept; begin; suppose; select; purchase; obtain; (sumpsi, sumptum);"
"2039","su","sew together/up, stitch;"
"2040","superaddid","add or affix on the surface;"
"2041","superadiec","add besides;"
"2042","superapposu","place above;"
"2043","superdix","say in addition;"
"2044","superdux","bring home as successor to former wife;"
"2045","superexcess","surpass;"
"2046","superflux","overflow, flow over brim/sides/surface; be superfluous/superabundant/surplus;"
"2047","superfud","pour over, cover (surface); spill over, pour over brim; pour in (invaders);"
"2048","superimpend","spend, exhaust; (upon any thing);"
"2049","superimposu","place on top or over;"
"2050","superincumbu","lean over;"
"2051","superinjec","throw/scatter on/upon/over the surface;"
"2052","superinjec","throw/scatter on/upon/over the surface;"
"2053","superinpend","spend, exhaust; (upon any thing);"
"2054","superinstrav","spread/lay on over the surface;"
"2055","superjec","throw or scatter on top o; over the surface; shoot over the top of;"
"2056","superlev","smear over; besmear;"
"2057","supermis","throw over;"
"2058","superobru","overwhelm (Col); overrun; overthrow;"
"2059","superposu","place over or on top; put in charge;"
"2060","supersid","dispense with;"
"2061","superstrav","spread or lay on top;"
"2062","superstrux","build over; build on top;"
"2063","supertex","cover over;"
"2064","supervix","survive, outlive;"
"2065","suppetiv","be at hand; be equal to; be sufficient for;"
"2066","suppinx","fasten underneath; paint over;"
"2067","supplos","stamp;"
"2068","supposu","place under; substitute; suppose;"
"2069","suppress","press down or under; suppress; keep back, contain; stop, check;"
"2070","supradix","say in addition to; say above, say before;"
"2071","suprascrips","title/entitle; inscribe;"
"2072","surrex","rise, lift; grow;"
"2073","surpu","take away secretly; steal, filch; (archaic form of surripere);"
"2074","surreps","creep (under/up to); move stealthily; ooze/seep (liquid); insinuate self;"
"2075","surreps","|come on gradually/imperceptibly/by degrees (conditions); steal along/on;"
"2076","surris","smile;"
"2077","surripu","take away secretly; steal, filch;"
"2078","suscep","undertake; support; accept, receive, take up;"
"2079","suspend","hang up, suspend;"
"2080","suspex","look up to; admire;"
"2081","tabefac","melt; dissolve; subdue;"
"2082","tabu","melt, dissolve; dry up, evaporate; waste away, dwindle away; (mental aspect);"
"2083","tetig","touch, strike; border on, influence; mention;"
"2084","tex","cover, protect; defend; hide;"
"2085","tetend","stretch/spread/extend; distend; aim/direct weapon/glance/steps/course; strive;"
"2086","tetend","|pitch tent, encamp; pull tight; draw (bow); press on, insist; exert oneself;"
"2087","tetend","stretch/spread/extend; distend; aim/direct weapon/glance/steps/course; strive;"
"2088","tetend","|pitch tent, encamp; pull tight; draw (bow); press on, insist; exert oneself;"
"2089","tepefec","make warm, warm up;"
"2090","tepu","grow warm/acquire some heat; become tepid/lukewarm; grow warm/cool (passion);"
"2091","ters","rub, wipe; wipe off, wipe dry; clean, cleanse (sometimes tergeo);"
"2092","triv","rub, wear away, wear out; tread;"
"2093","texu","weave; plait (together); construct with elaborate care;"
"2094","tinx","wet/moisten/dip/soak; color/dye/tinge/tint, stain (w/blood); imbue; impregnate;"
"2095","tinx","wet/moisten/dip/soak; color/dye/tinge/tint, stain (w/blood); imbue; impregnate;"
"2096","sustul","lift, raise; destroy; remove, steal; take/lift up/away;"
"2097","torpu","grow numb, become slothful;"
"2098","tradid","hand over, surrender; deliver; bequeath; relate;"
"2099","tradux","bring across/over, move/transfer; convert; cause to cross/to extend across area;"
"2100","tradux","|lead across; exhibit/display/carry past in parade/procession; pass/get through;"
"2101","trax","draw, drag, haul; derive, get;"
"2102","trajec","transfer; transport; pierce, transfix;"
"2103","trajec","transfer; transport; pierce, transfix;"
"2104","transadeg","pierce through, thrust through;"
"2105","transcend","climb/step/go across/over; board; transgress; exceed; pass on, make transition;"
"2106","transcid","cut through; flog hard;"
"2107","transcrips","copy (from book/tablet to another); transcribe; transfer (enrollment); forge;"
"2108","transcucurr","run across; run or hasten through;"
"2109","transcurr","run across; run or hasten through;"
"2110","transdid","hand over, surrender; deliver; L:bequeath; G:relate; (=traho);"
"2111","transdux","bring across/over, move/transfer; convert; cause to cross/to extend across area;"
"2112","transdux","|lead across; exhibit/display/carry past in parade/procession; pass/get through;"
"2113","transfix","transfix, pierce through;"
"2114","transflux","flow through;"
"2115","transfod","transfix, pierce, impale;"
"2116","transfug","go over to the enemy, desert;"
"2117","transfud","decant; pour from one vessel to another;"
"2118","transjec","transfer; transport; pierce, transfix;"
"2119","transeg","stab, pierce; finish, settle, complete, accomplish; perform; bargain, transact;"
"2120","transjec","transfer; transport; pierce, transfix;"
"2121","transmis","send across; go across; transmit;"
"2122","transscend","climb/step/go across/over; board; transgress; exceed; pass on, make transition;"
"2123","transscrips","copy (from book/tablet to another); transcribe; transfer (enrollment); forge;"
"2124","transu","pierce through;"
"2125","transvex","transport, lead across; elapse; carry;"
"2126","transvert","divert from one place/purpose to another; extend across;"
"2127","tranvex","transport, lead across; elapse; carry;"
"2128","tremefec","cause to tremble;"
"2129","tremu","tremble, shake, shudder at;"
"2130","tribu","divide, assign; present; grant, allot, bestow, attribute;"
"2131","trus","thrust, push, shove; drive, force; drive on;"
"2132","tumefec","cause to swell; puff up;"
"2133","tumu","(begin to) swell; become inflamed with pride, passion, etc;"
"2134","tutud","beat; bruise, pulp, crush;"
"2135","tutud","beat; bruise, pulp, crush;"
"2136","unx","anoint/rub (w/oil/unguent); smear with oil/grease; dress (food w/oil); add oil;"
"2137","unx","anoint/rub (w/oil/unguent); smear with oil/grease; dress (food w/oil); add oil;"
"2138","uss","burn;"
"2139","usucep","acquire ownership of (thing) by virtue of uninterrupted possession;"
"2140","vacuefec","empty/free/clear place); make room; make vacant; disencumber; abolish (L+S);"
"2141","vas","go, advance, rush, hurry; walk;"
"2142","valedix","say goodbye;"
"2143","valefec","say goodbye;"
"2144","vex","bear, carry, convey; pass, ride, sail;"
"2145","vell","pluck/pull/tear out; extract; pull hair/plants; uproot; depilate; demolish;"
"2146","vols","pluck/pull/tear out; extract; pull hair/plants; uproot; depilate; demolish;"
"2147","vuls","pluck/pull/tear out; extract; pull hair/plants; uproot; depilate; demolish;"
"2148","vendid","sell;"
"2149","verr","sweep clean; sweep together; sweep (to the ground); skim, sweep; sweep along;"
"2150","vert","turn, turn around; change, alter; overthrow, destroy;"
"2151","vigu","acquire strength;"
"2152","vilu","become worthless/bad/vile;"
"2153","vic","conquer, defeat, excel; outlast; succeed;"
"2154","vis","visit, go to see; look at;"
